1, 143,   3,   4
 2, 146,   3, 143
 3, 145, 143,   5
 4, 144,  21,  22
 5,  27,  16,  17
 6,  29,   1,  15
 7, 146,   2,   3
 8, 145, 144,  22
 9, 144,  23,  21
10,  23,  20,  21
11,  24,  19,  20
12,  25,  18,  19
13,  26,  17,  18
14,  28,  15,  16
15,  29,   8,   1
16,  28,  29,  15
17,  27,  28,  16
18,  26,  27,  17
19,  25,  26,  18
20,  24,  25,  19
21,  23,  24,  20
22, 143,   4,   5
23, 145,   5,   6
24, 144,   6,   7
25, 144,   7,  23
26, 145,   6, 144
27, 146, 145,  22
28, 146,  22,   2
29, 146, 143, 145
 30, 164, 147, 149
 31, 147,   2,  22
 32, 166, 148, 164
 33, 150, 149,  21
 34, 151, 150,  20
 35, 172, 161, 152
 36, 172, 153,  33
 37, 171,  32, 153
 38,  31,  16,  15
 39,  15,   1,  30
 40,  44,   9,  45
 41,  46,  43,  44
 42, 165,  47, 154
 43, 173, 155, 154
 44, 155,  41, 154
 45, 156,  40, 155
 46, 157,  39, 156
 47, 169, 163, 162
 48, 167, 166, 164
 49, 167, 160, 159
 50, 168, 161, 160
 51, 172, 152, 153
 52, 153,  32,  33
 53, 171,  31,  32
 54,  30,  31,  15
 55, 147,  52,  10
 56, 148,  51,  52
 57, 170, 148, 166
 58, 173, 163, 155
 59, 173, 154,  48
 60, 154,  47,  48
 61, 165,  46,  47
 62,  45,  46,  44
 63, 147,  10,   2
 64, 149, 147,  22
 65, 158,  38, 157
 66, 148,  52, 147
 67, 149,  22,  21
 68, 150,  21,  20
 69, 151,  20,  19
 70, 168, 160, 167
 71, 152, 151,  19
 72, 161, 151, 152
 73, 152,  19,  18
 74, 153, 152,  18
 75, 153,  18,  17
 76, 171, 153,  17
 77, 154,  41,  42
 78, 165, 154,  42
 79, 163, 156, 155
 80, 155,  40,  41
 81, 169, 156, 163
 82, 156,  39,  40
 83, 170, 158, 157
 84, 157,  38,  39
 85, 167, 164, 149
 86, 158,  37,  38
 87, 159,  36,  37
 88, 159,  37, 158
 89, 160,  35,  36
 90, 160,  36, 159
 91, 161,  34,  35
 92, 161,  35, 160
 93, 162,  50,  51
 94, 162,  51, 148
 95, 163,  49,  50
 96, 163,  50, 162
 97, 164, 148, 147
 98, 167, 149, 150
 99, 165,  42,  43
100, 165,  43,  46
101, 166, 159, 158
102, 170, 157, 169
103, 168, 167, 150
104, 167, 159, 166
105, 168, 150, 151
106, 168, 151, 161
107, 170, 169, 162
108, 169, 157, 156
109, 170, 162, 148
110, 170, 166, 158
111, 171,  17,  16
112, 171,  16,  31
113, 172,  33,  34
114, 172,  34, 161
115, 173,  48,  49
116, 173,  49, 163
117, 269, 224,  53
118, 228, 221, 225
119, 308, 267, 136
120, 233, 137, 138
121, 225, 138, 139
122, 324, 310,  30
123, 222,   1,   8
124, 405, 324, 222
125, 407, 358, 206
126, 293, 105, 106
127, 358, 231, 293
128, 234, 106, 107
129, 294, 206, 234
130, 407, 357, 182
131, 323, 311,  32
132, 310,  31,  30
133, 322, 312,  34
134, 311,  33,  32
135, 356, 184, 322
136, 409, 388, 355
137, 236, 235, 113
138, 236, 209, 235
139, 297, 236, 114
140, 237, 115, 116
141, 403, 353, 186
142, 319, 313,  40
143, 314,  39,  38
144, 320, 314,  38
145, 354, 320, 316
146, 404, 209, 236
147, 404, 403, 354
148, 389, 210, 237
149, 318, 315,  42
150, 313,  41,  40
151, 352, 188, 318
152, 238, 119, 120
153, 300, 238, 120
154, 230, 121, 122
155, 300, 230, 213
156, 239, 123, 124
157, 395, 348, 190
158, 276, 240,  66
159, 241,  67,  68
160, 241,  68, 229
161, 351, 229, 325
162, 381, 213, 230
163, 395, 351, 381
164, 377, 214, 239
165, 275, 242,  64
166, 240,  65,  66
167, 347, 192, 275
168, 243, 127, 128
169, 304, 243, 128
170, 244, 129, 130
171, 304, 244, 217
172, 245, 131, 132
173, 380, 194, 363
174, 337, 266, 271
175, 272, 246,  59
176, 333, 246, 272
177, 273, 247,  61
178, 382, 329, 363
179, 382, 363, 328
180, 380, 334, 366
181, 325,  44, 317
182, 350, 317, 315
183, 386, 212, 238
184, 398, 350, 386
185, 321, 316,  36
186, 355, 321, 312
187, 388, 208, 296
188, 406, 355, 388
189, 309,   8,  69
190, 378, 249, 180
191, 396, 349, 205
192, 292, 103, 104
193, 349, 248, 292
194, 249,  70,  71
195, 278, 180, 249
196, 393, 346, 204
197, 291, 250, 101
198, 346, 250, 291
199, 251,  72,  73
200, 279, 179, 251
201, 397, 385, 203
202, 290, 252,  99
203, 326, 252, 290
204, 253,  74,  75
205, 280, 178, 253
206, 383, 202, 361
207, 289,  97,  98
208, 330, 232, 289
209, 254,  76,  77
210, 282, 281,  78
211, 379, 365, 332
212, 288, 255,  95
213, 332, 255, 288
214, 256,  79,  80
215, 283, 256,  80
216, 376, 367, 336
217, 287, 257,  93
218, 336, 257, 287
219, 258,  81,  82
220, 284, 258,  82
221, 374, 370, 342
222, 259,  90,  91
223, 286, 259,  91
224, 260,  83,  84
225, 226,  84,  85
226, 227,  87, 223
227, 285, 223,  89
228, 223,  88,  89
229, 261, 108, 109
230, 295, 207, 261
231, 410, 360, 356
232, 262, 110, 111
233, 297, 237, 210
234, 263, 117, 118
235, 387, 211, 263
236, 298, 263, 211
237, 301, 239, 214
238, 264, 125, 126
239, 372, 215, 264
240, 302, 264, 215
241, 305, 245, 218
242, 265, 133, 134
243, 375, 195, 366
244, 270, 268,  55
245, 271, 266,  57
246, 306, 265, 219
247, 267, 135, 136
248, 373, 196, 368
249, 224, 142,  53
250, 268,  54,  55
251, 228, 141, 224
252, 227, 174, 226
253, 341, 175, 258
254, 335, 176, 256
255, 331, 177, 281
256, 383, 345, 364
257, 385, 344, 361
258, 371, 180, 278
259, 378, 181, 277
260, 407, 359, 357
261, 407, 405, 358
262, 328, 247, 273
263, 343, 274, 242
264, 362, 327, 217
265, 384, 362, 343
266, 375, 338, 368
267, 373, 340, 369
268, 269,  54, 268
269, 270,  56, 266
270, 271,  58, 246
271, 272,  60, 247
272, 274, 273,  62
273, 274,  62,  63
274, 275,  64,  65
275, 276,  66,  67
276, 229,  68,   9
277, 317,  44,  43
278, 318,  42,  41
279, 319,  40,  39
280, 320,  38,  37
281, 321,  36,  35
282, 322,  34,  33
283, 323,  32,  31
284, 324,  30,   1
285, 277,  69,  70
286, 371, 251, 179
287, 344, 253, 178
288, 345, 254, 177
289, 281,  77,  78
290, 282,  78,  79
291, 283,  80,  81
292, 284,  83, 260
293,  84,  12,  85
294, 226,  85,  86
295,  88,  13,  89
296, 285,  90, 259
297, 286,  92, 257
298, 287,  94, 255
299, 288,  96, 232
300, 289,  98, 252
301, 290, 100, 250
302, 291, 102, 248
303, 292, 104, 231
304, 293, 106, 234
305, 294, 261, 207
306, 295, 262, 208
307, 296, 262, 111
308, 297, 114, 115
309, 298, 116, 117
310, 299, 118, 119
311, 300, 120, 121
312, 301, 122, 123
313, 302, 124, 125
314, 303, 126, 127
315, 304, 128, 129
316, 305, 130, 131
317, 306, 132, 133
318, 307, 134, 135
319, 308, 137, 233
320, 138,  14, 139
321, 225, 139, 140
322, 142,  11,  53
323, 309, 222,   8
324, 405, 222, 309
325, 392, 370, 174
326, 223,  87,  88
327, 390, 369, 221
328, 224, 141, 142
329, 228, 225, 140
330, 233, 225, 221
331, 227, 226,  86
332, 260, 226, 174
333, 227,  86,  87
334, 392, 223, 198
335, 228, 140, 141
336, 390, 224, 197
337, 325,   9,  44
338, 241, 229, 190
339, 301, 230, 122
340, 398, 381, 351
341, 292, 248, 103
342, 231, 104, 105
343, 288, 232, 201
344, 232,  96,  97
345, 308, 233, 221
346, 233, 138, 225
347, 294, 107, 108
348, 293, 234, 206
349, 296, 208, 262
350, 235, 112, 113
351, 236, 113, 114
352, 406, 404, 354
353, 298, 237, 116
354, 403, 389, 353
355, 399, 386, 350
356, 299, 238, 212
357, 302, 239, 124
358, 395, 377, 348
359, 347, 240, 191
360, 347, 275, 240
361, 348, 241, 190
362, 348, 276, 241
363, 242,  63,  64
364, 343, 242, 192
365, 327, 243, 304
366, 303, 243, 216
367, 305, 244, 130
368, 329, 244, 305
369, 306, 245, 132
370, 334, 245, 306
371, 271, 246, 195
372, 246,  58,  59
373, 272, 247, 194
374, 247,  60,  61
375, 346, 291, 204
376, 248, 102, 103
377, 278,  71,  72
378, 396, 378, 349
379, 326, 290, 203
380, 250, 100, 101
381, 279,  73,  74
382, 393, 371, 346
383, 289, 252, 202
384, 252,  98,  99
385, 280,  75,  76
386, 344, 279, 253
387, 281, 254,  77
388, 345, 280, 254
389, 287, 255, 200
390, 255,  94,  95
391, 335, 256, 283
392, 282, 256, 176
393, 286, 257, 199
394, 257,  92,  93
395, 341, 258, 284
396, 283, 258, 175
397, 342, 259, 286
398, 285, 259, 198
399, 284, 260, 174
400, 260,  84, 226
401, 295, 109, 110
402, 410, 359, 207
403, 296, 111, 112
404, 409, 360, 208
405, 299, 263, 118
406, 402, 387, 352
407, 303, 264, 126
408, 394, 372, 347
409, 307, 265, 134
410, 338, 265, 307
411, 270, 266, 196
412, 266,  56,  57
413, 340, 267, 308
414, 307, 267, 220
415, 339, 268, 270
416, 269, 268, 197
417, 269,  53,  54
418, 269, 197, 224
419, 270,  55,  56
420, 339, 270, 196
421, 271,  57,  58
422, 337, 271, 195
423, 272,  59,  60
424, 333, 272, 194
425, 273,  61,  62
426, 328, 273, 193
427, 274,  63, 242
428, 274, 193, 273
429, 275,  65, 240
430, 275, 192, 242
431, 276,  67, 241
432, 276, 191, 240
433, 309, 277, 181
434, 277,  70, 249
435, 278, 249,  71
436, 278,  72, 251
437, 279, 251,  73
438, 279,  74, 253
439, 280, 253,  75
440, 280,  76, 254
441, 331, 281, 282
442, 281, 177, 254
443, 282,  79, 256
444, 331, 282, 176
445, 283,  81, 258
446, 335, 283, 175
447, 284,  82,  83
448, 341, 284, 174
449, 285,  89,  90
450, 285, 198, 223
451, 286,  91,  92
452, 342, 286, 199
453, 287,  93,  94
454, 336, 287, 200
455, 288,  95,  96
456, 332, 288, 201
457, 330, 289, 202
458, 289, 232,  97
459, 290,  99, 100
460, 290, 250, 203
461, 291, 101, 102
462, 291, 248, 204
463, 292, 231, 205
464, 349, 292, 205
465, 358, 293, 206
466, 293, 231, 105
467, 294, 234, 107
468, 294, 108, 261
469, 295, 261, 109
470, 295, 110, 262
471, 296, 112, 235
472, 296, 235, 209
473, 297, 115, 237
474, 297, 210, 236
475, 298, 117, 263
476, 298, 211, 237
477, 299, 119, 238
478, 299, 212, 263
479, 300, 121, 230
480, 386, 300, 213
481, 301, 123, 239
482, 381, 301, 214
483, 302, 125, 264
484, 377, 302, 215
485, 303, 127, 243
486, 372, 303, 216
487, 304, 129, 244
488, 327, 304, 217
489, 305, 131, 245
490, 329, 305, 218
491, 306, 133, 265
492, 334, 306, 219
493, 307, 135, 267
494, 338, 307, 220
495, 308, 136, 137
496, 340, 308, 221
497, 309,  69, 277
498, 405, 309, 181
499, 357, 310, 182
500, 323, 310, 183
501, 356, 311, 183
502, 356, 322, 311
